GEO.id,GEO.id2,GEO.display-label,GOVTYPE.id,GOVTYPE.display-label,FINITEM.id,FINITEM.display-label,YEAR.id,AMOUNT,AMOUNT_CV
0100000US,,United States,3,Local,1114,"General revenue, intergovernmental from local governments",2015,X,X
0100000US,,United States,3,Local,112,General revenue from own sources,2015,1014365746,0.42
0100000US,,United States,3,Local,1121,"General revenue from taxes, total",2015,655977117,0.63
0100000US,,United States,3,Local,11211,General revenue from property taxes,2015,472741906,0.86
0100000US,,United States,3,Local,11212,"General revenue from sales taxes and gross receipts, total",2015,113590120,0.5
0100000US,,United States,3,Local,112121,"General revenue from sales taxes and gross receipts, general sales",2015,81806193,0.67
0100000US,,United States,3,Local,112122,"General revenue from sales taxes and gross receipts, selective sales",2015,31783927,0.49
0100000US,,United States,3,Local,1121221,"General revenue from sales taxes and gross receipts, selective sales, motor fuel",2015,1326694,0.59
0100000US,,United States,3,Local,1121222,"General revenue from sales taxes and gross receipts, selective sales, alcoholic beverage",2015,616008,0.88
0100000US,,United States,3,Local,1121223,"General revenue from sales taxes and gross receipts, selective sales, tobacco products",2015,457747,0.33
0100000US,,United States,3,Local,1121224,"General revenue from sales taxes and gross receipts, selective sales, public utilities",2015,14679593,0.81
0100000US,,United States,3,Local,1121229,"General revenue from sales taxes and gross receipts, selective sales, other selective sales",2015,14703885,0.69
0100000US,,United States,3,Local,1121231,General revenue from individual income taxes,2015,31625384,0.59
0100000US,,United States,3,Local,112124,General revenue from corporate income taxes,2015,8551018,0.2
0100000US,,United States,3,Local,1121241,General revenue from motor vehicle licenses,2015,1929086,1.05
0100000US,,United States,3,Local,112129,"Taxes, NEC",2015,27539603,0.72
0100000US,,United States,3,Local,1122,General revenue from charges and miscellaneous general revenue,2015,358388629,0.32
0100000US,,United States,3,Local,11221,"General revenue from current charges, total",2015,278543088,0.36
0100000US,,United States,3,Local,112211,"General revenue from current charges, education",2015,23376730,0.28
0100000US,,United States,3,Local,1122111,"General revenue from current charges, education, institutions of higher education",2015,8952173,0.26
0100000US,,United States,3,Local,1122112,"General revenue from current charges, education, school lunch sales (gross)",2015,5581195,0.82
0100000US,,United States,3,Local,112212,"General revenue from current charges, hospitals",2015,82900669,0.5
0100000US,,United States,3,Local,112213,"General revenue from current charges, highways",2015,7591424,0.44
0100000US,,United States,3,Local,112214,"General revenue from current charges, air transportation (airports)",2015,20398615,0.31
0100000US,,United States,3,Local,112215,"General revenue from current charges, parking facilities",2015,3013901,2.74
0100000US,,United States,3,Local,112216,"General revenue from current charges, sea and inland port facilities",2015,3475607,1.49
0100000US,,United States,3,Local,112217,"General revenue from current charges, natural resources",2015,2316787,27.41
0100000US,,United States,3,Local,112218,"General revenue from current charges, parks and recreation",2015,9053885,0.93
0100000US,,United States,3,Local,112219,"General revenue from current charges, housing and community development",2015,5892418,1.81
0100000US,,United States,3,Local,011221A,"General revenue from current charges, sewerage",2015,53215311,0.58
0100000US,,United States,3,Local,011221B,"General revenue from current charges, solid waste management",2015,16754606,0.69
0100000US,,United States,3,Local,011221Z,"General revenue from current charges, other charges",2015,50553135,1.06
0100000US,,United States,3,Local,11222,"General revenue from miscellaneous general revenue, total",2015,79845541,0.65
0100000US,,United States,3,Local,112221,"General revenue from miscellaneous general revenue, interest earnings",2015,15917794,0.78
0100000US,,United States,3,Local,112222,"General revenue from miscellaneous general revenue, special assessments",2015,8089919,2.44
0100000US,,United States,3,Local,112223,"General revenue from miscellaneous general revenue, sale of property",2015,2545769,4.8
0100000US,,United States,3,Local,112229,"General revenue from miscellaneous general revenue, other general revenue",2015,53292059,0.85
0100000US,,United States,3,Local,12,"Utility revenue, total",2015,151939088,0.36
0100000US,,United States,3,Local,121,"Utility revenue, water supply",2015,61059616,0.54
0100000US,,United States,3,Local,122,"Utility revenue, electric power",2015,70880901,0.61
0100000US,,United States,3,Local,123,"Utility revenue, gas supply",2015,7478023,1.22
0100000US,,United States,3,Local,124,"Utility revenue, transit",2015,12520548,0.34
0100000US,,United States,3,Local,13,Liquor store revenue,2015,1396923,1.39
0100000US,,United States,3,Local,14,"Insurance trust revenue, total",2015,38495317,7
0100000US,,United States,3,Local,141,"Insurance trust revenue, unemployment compensation",2015,169371,0
0100000US,,United States,3,Local,142,"Insurance trust revenue, employee retirement",2015,38325946,7.03
0100000US,,United States,3,Local,143,"Insurance trust revenue, workers'compensation",2015,N,N
0100000US,,United States,3,Local,149,"Insurance trust revenue, other insurance trust revenue",2015,N,N
0100000US,,United States,3,Local,2,Total expenditure,2015,1779704490,0.61
0100000US,,United States,3,Local,21,Total expenditure by character and object:,2015,X,X
0100000US,,United States,3,Local,211,Intergovernmental expenditure,2015,16334821,0.3
0100000US,,United States,3,Local,212,"Direct expenditure, total",2015,1763369669,0.62
0100000US,,United States,3,Local,2121,Direct expenditure from current operations,2015,1418772727,0.73
0100000US,,United States,3,Local,2122,"Direct expenditure from capital outlay, total",2015,209766187,0.4
0100000US,,United States,3,Local,21221,"Direct expenditure from capital outlay, construction",2015,161547424,0.5
0100000US,,United States,3,Local,21222,Direct expenditure from capital outlay excluding construction,2015,48218763,0.57
0100000US,,United States,3,Local,2123,Direct expenditure from assistance and subsidies,2015,10962092,0.31
0100000US,,United States,3,Local,2124,Direct expenditure from interest on debt,2015,74803483,0.98
0100000US,,United States,3,Local,2125,Direct expenditure from insurance benefits and repayments,2015,49065180,6.68
0100000US,,United States,3,Local,2126,Direct expenditure exhibit: Salaries and wages,2015,640767310,0.09
0100000US,,United States,3,Local,22,Direct expenditure by function:,2015,1763369669,0.62
0100000US,,United States,3,Local,221,"Direct general expenditure, total",2015,1514230257,0.69
0100000US,,United States,3,Local,2211,"Direct general expenditure, capital outlay",2015,164498564,0.49
0100000US,,United States,3,Local,2212,Direct general expenditure excluding capital outlay,2015,1349731693,0.77
0100000US,,United States,3,Local,2213,Direct general expenditure from education services:,2015,X,X
0100000US,,United States,3,Local,22131,"Direct general expenditure from education, total",2015,645469910,1.58
0100000US,,United States,3,Local,221311,"Direct general expenditure from education, capital outlay",2015,56270486,1.1
0100000US,,United States,3,Local,22132,"Direct general expenditure from education, higher education, total",2015,41225164,0.25
0100000US,,United States,3,Local,221321,"Direct general expenditure from education, higher education, capital outlay",2015,3840006,0.45
0100000US,,United States,3,Local,22133,"Direct general expenditure from education, elementary & secondary, total",2015,604244746,1.69
0100000US,,United States,3,Local,221331,"Direct general expenditure from education, elementary & secondary, capital outlay",2015,52430480,1.18
0100000US,,United States,3,Local,22134,"Direct general expenditure from education, other education",2015,X,X
0100000US,,United States,3,Local,22135,"Direct general expenditure from education, libraries",2015,11058710,1.34
0100000US,,United States,3,Local,2214,Direct general expenditure from social services and income maintenance:,2015,X,X
0100000US,,United States,3,Local,22141,"Direct general expenditure from social services and income maintenance, public welfare, total",2015,54203386,0.3
0100000US,,United States,3,Local,221411,"Direct general expenditure from social services and income maintenance, public welfare, cash assistance payments",2015,10962092,0.31
0100000US,,United States,3,Local,221412,"Direct general expenditure from social services and income maintenance, public welfare, vendor payments",2015,6732666,0.42
